자치구별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040
자치구별(2),소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+,소계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95세 이상+
종로구,152056,3300,4270,4692,8015,14274,13885,10688,10131,9736,12285,12399,12368,10886,7719,6089,5382,3515,1656,584,182,149705,2921,4101,4601,6576,14103,14545,10782,9643,9839,11240,12536,11793,11276,8258,6047,5122,3714,1772,658,178,147145,2563,3863,4446,5815,13372,14983,10965,9237,9907,10348,12464,11614,11160,8540,5999,5037,3993,1962,679,198,144004,2325,3484,4342,5389,11819,14785,11324,8970,9881,9650,12264,11259,11325,8787,6066,5070,4197,2122,731,214,141438,2144,3229,4234,4907,10722,14546,11563,8741,9752,9211,11817,11314,11149,9268,6217,5096,4226,2252,815,235,139370,2014,2960,4208,4831,9412,14219,11804,8733,9294,9252,11282,11343,10934,9410,6681,5174,4235,2424,905,255,137681,1979,2684,4094,4911,8237,13799,12015,8775,8892,9468,10555,11480,10510,9897,7253,5233,4063,2559,998,279,136337,2020,2472,3973,4936,7816,12905,11963,8926,8537,9659,10015,11586,10459,9926,7578,5316,4066,2774,1109,301,135131,2129,2303,3693,4907,7755,11918,11733,9255,8279,9767,9545,11529,10221,10163,7895,5431,4163,2929,1186,330,134049,2269,2157,3511,4826,7519,11236,11540,9427,8082,9713,9251,11224,10406,10038,8411,5615,4230,2957,1266,371,133087,2426,2043,3242,4843,7583,10250,11293,9628,8111,9300,9342,10817,10517,9881,8615,6079,4357,2980,1364,416,132256,2574,2012,2944,4752,7702,9438,11015,9777,8153,8919,9561,10220,10693,9534,9125,6621,4439,2876,1441,460,131530,2720,2039,2701,4601,7749,9211,10346,9719,8326,8535,9745,9769,10839,9533,9169,6953,4547,2941,1578,509,130874,2850,2130,2503,4306,7698,9210,9681,9551,8645,8236,9849,9358,10831,9348,9424,7301,4676,3061,1670,546,130297,2967,2251,2335,4115,7619,9067,9214,9418,8807,8041,9776,9101,10591,9599,9304,7816,4861,3133,1692,590,129774,3067,2392,2211,3816,7643,9138,8487,9230,9003,8086,9353,9200,10254,9745,9177,8038,5303,3271,1716,644,129283,3134,2526,2175,3481,7516,9227,7974,9017,9129,8125,8972,9409,9742,9944,8883,8555,5786,3343,1660,685,128751,3155,2654,2199,3192,7288,9297,7846,8493,9079,8319,8572,9596,9356,10117,8914,8619,6101,3457,1735,762,128168,3137,2767,2286,2953,6913,9236,7870,8016,8934,8636,8254,9702,9001,10138,8766,8885,6445,3587,1833,809,127554,3086,2868,2406,2757,6623,9159,7770,7640,8814,8799,8073,9615,8775,9947,9055,8782,6922,3746,1891,826,126884,3008,2954,2550,2620,6176,9162,7819,7066,8636,8994,8122,9196,8879,9669,9216,8681,7162,4127,2000,847
중구,129218,3655,3541,2889,4710,10277,11902,11092,10627,8792,9596,10244,10590,9825,7083,5394,4399,2782,1237,485,98,127427,3338,3325,2948,3679,9959,12316,11019,10270,8951,8888,10188,10061,10082,7615,5520,4323,2912,1392,526,115,126355,2979,3267,2853,3384,9525,12379,11470,9868,9067,8278,10223,9709,9868,8052,5606,4365,3217,1567,546,132,124454,2720,3064,2724,3280,8433,12173,11778,9630,9038,7991,9937,9378,9934,8429,5619,4492,3436,1653,581,164,122700,2559,2764,2724,3051,7539,12060,11901,9400,9006,7690,9570,9515,9673,8744,5842,4521,3507,1808,642,184,121120,2421,2562,2666,3019,6628,11805,11928,9334,8668,7751,9198,9459,9485,8802,6285,4718,3556,1931,693,211,119686,2377,2354,2574,3091,5743,11406,12015,9248,8327,7879,8728,9635,9080,9069,6816,4814,3490,2035,782,223,118392,2409,2097,2564,3037,5474,10668,11689,9471,7947,8010,8291,9819,8928,8991,7192,4890,3546,2259,872,238,117292,2497,1957,2399,2981,5413,9781,11480,9632,7686,8038,8056,9693,8749,9138,7561,4948,3681,2419,919,264,116339,2625,1850,2198,2997,5239,9129,11284,9733,7474,8036,7775,9478,8976,8944,7894,5187,3734,2476,1015,295,115520,2767,1751,2058,2966,5254,8386,11019,9804,7453,7718,7853,9192,8997,8816,8016,5610,3938,2514,1083,325,114822,2898,1732,1874,2911,5343,7669,10732,9926,7423,7417,7984,8770,9218,8472,8340,6105,4023,2471,1149,365,114189,3017,1761,1676,2872,5320,7501,10141,9734,7665,7070,8134,8366,9405,8390,8327,6456,4116,2549,1285,404,113626,3122,1832,1576,2690,5281,7465,9462,9639,7824,6827,8191,8135,9332,8257,8508,6815,4199,2673,1369,429,113114,3215,1935,1480,2516,5283,7354,8980,9461,7961,6647,8186,7861,9183,8513,8347,7157,4427,2730,1400,478,112636,3293,2039,1404,2376,5260,7383,8350,9264,8062,6656,7852,7956,8927,8575,8253,7329,4816,2908,1423,510,112145,3338,2139,1394,2163,5189,7472,7773,9050,8186,6646,7540,8091,8544,8812,7957,7687,5255,2966,1397,546,111626,3339,2232,1414,1951,5078,7499,7659,8558,8036,6877,7186,8258,8177,9004,7918,7718,5570,3063,1473,616,111077,3307,2314,1471,1831,4815,7467,7640,8031,7980,7029,6929,8329,7955,8971,7821,7914,5902,3158,1561,652,110481,3248,2382,1553,1708,4578,7438,7576,7653,7811,7189,6758,8303,7691,8860,8097,7777,6234,3347,1602,676,109853,3169,2443,1640,1616,4327,7404,7593,7131,7660,7295,6784,7953,7800,8626,8183,7711,6434,3673,1721,690
용산구,225380,7592,7539,6861,8457,14673,20271,19855,19735,16679,18536,17896,17267,15593,10822,8461,7014,4888,2264,762,215,225647,6896,7533,6791,7567,14562,20737,20586,19268,17129,17443,18572,16891,16144,11645,8523,6792,4964,2572,799,233,221203,6108,7393,6578,7149,13736,20058,21056,18585,17176,15999,18810,16218,16075,12094,8478,6614,5235,2707,896,238,218319,5316,7014,6470,7076,12650,19365,21230,17983,17206,15299,18725,16010,16235,12872,8552,6713,5409,2955,971,268,215882,4679,6621,6448,6929,11743,18972,21364,17290,17266,14730,18159,16511,16040,13492,8796,6884,5470,3106,1078,304,213783,4414,5860,6530,6775,10870,18656,21386,17169,16536,14902,17482,16729,15746,13885,9464,7124,5437,3277,1218,323,211938,4280,5213,6484,6813,10018,18310,21274,17119,15922,15225,16486,17195,15264,14384,10276,7222,5348,3382,1371,352,210299,4305,4610,6315,6837,9762,17534,20841,17540,15251,15547,15523,17615,14971,14521,10883,7380,5323,3665,1475,401,208812,4494,4107,5978,6763,9783,16585,20510,17792,14747,15673,14984,17519,14789,14649,11553,7524,5488,3819,1620,435,207470,4759,3709,5649,6743,9669,15733,20188,18088,14250,15732,14483,17066,15264,14464,12109,7814,5674,3878,1710,488,206219,5056,3560,5031,6802,9567,14792,19845,18239,14297,15034,14674,16506,15465,14200,12501,8484,5914,3872,1836,544,205034,5331,3469,4539,6722,9690,13783,19444,18325,14284,14493,14971,15652,15892,13789,13026,9245,6028,3828,1906,617,203942,5595,3510,4054,6521,9751,13409,18547,18108,14718,13839,15288,14856,16276,13599,13207,9811,6216,3872,2094,671,202911,5834,3670,3675,6172,9672,13401,17502,17886,15005,13352,15417,14409,16217,13489,13386,10449,6380,4057,2203,735,201937,6048,3874,3369,5851,9636,13269,16614,17584,15351,12946,15413,13952,15871,13975,13263,10998,6673,4218,2247,785,201003,6226,4109,3251,5286,9685,13203,15637,17265,15522,13054,14695,14159,15411,14179,13058,11433,7291,4433,2252,854,200080,6344,4324,3170,4832,9563,13404,14624,16895,15668,13050,14164,14435,14673,14595,12716,11986,7966,4535,2233,903,199090,6369,4527,3219,4355,9270,13502,14314,16056,15514,13475,13499,14753,14004,14951,12595,12201,8467,4715,2301,1003,198075,6327,4710,3352,4001,8840,13412,14350,15145,15331,13773,13010,14881,13620,14929,12534,12413,9046,4881,2453,1067,197001,6218,4872,3529,3705,8431,13345,14241,14403,15056,14137,12656,14840,13204,14669,13022,12325,9557,5137,2564,1090,195880,6069,5008,3737,3572,7775,13374,14195,13542,14782,14308,12788,14133,13426,14286,13240,12165,9998,5657,2714,1111
성동구,294432,10642,10131,8764,11579,22395,26228,24310,25350,21280,23098,23462,23280,20970,14349,10998,8835,5431,2379,757,194,287580,9761,9767,8455,9946,21473,26380,23624,24056,21267,21294,23326,22175,21668,15184,11263,8547,5751,2611,828,204,281642,8696,9450,8270,9356,20248,25927,23318,22713,21468,19918,23328,21311,21587,15930,11174,8718,6189,2902,900,239,277297,7796,8947,8032,9297,18558,25694,23362,21662,21707,18949,23096,20641,21649,16858,11262,8738,6661,3155,977,256,274082,7023,8447,7994,8942,17291,25256,23761,21072,21540,18366,22319,21143,21046,17773,11599,8979,6761,3390,1089,291,271865,6512,7792,8083,8771,15810,25079,24253,20881,20771,18562,21431,21287,20543,18287,12430,9358,6848,3622,1230,315,270456,6285,7193,7919,8727,14463,24660,25118,20794,19970,19052,20318,21739,19766,19155,13406,9665,6629,3890,1360,347,269771,6370,6449,7738,8767,13977,23676,25400,21371,18994,19578,19600,22193,19409,19253,14249,9703,6897,4226,1532,389,269065,6693,5926,7311,8581,14047,22279,25518,22003,18310,19888,18934,22261,19058,19465,15206,9929,7010,4557,1665,424,268359,7138,5444,6928,8570,13753,21143,25262,22671,17979,19777,18526,21753,19725,19046,16126,10330,7298,4609,1800,481,267667,7637,5135,6379,8662,13668,19691,25104,23156,17972,19073,18769,21071,19959,18693,16690,11181,7675,4680,1932,540,267008,8110,5027,5881,8501,13755,18360,24570,23787,17996,18320,19246,20092,20449,18056,17572,12125,7944,4538,2078,601,266366,8547,5126,5271,8290,13879,17871,23450,23720,18558,17405,19722,19395,20880,17829,17706,12921,8037,4812,2272,675,265708,8937,5380,4887,7836,13703,17936,22059,23615,19118,16768,19992,18729,20954,17575,17981,13801,8299,4952,2457,729,265038,9272,5719,4499,7460,13689,17675,20996,23206,19649,16459,19844,18319,20512,18265,17654,14662,8682,5194,2482,800,264320,9556,6093,4269,6914,13756,17652,19625,22941,19985,16467,19107,18544,19924,18499,17387,15231,9476,5494,2533,867,263494,9740,6437,4198,6374,13520,17828,18393,22362,20460,16508,18324,18998,19038,18992,16848,16093,10315,5671,2456,939,262476,9785,6755,4284,5732,13167,18019,17971,21306,20281,17037,17403,19452,18390,19413,16709,16251,11018,5799,2664,1040,261283,9717,7034,4491,5338,12545,17839,18056,20035,20144,17544,16758,19693,17764,19500,16535,16565,11789,6044,2767,1125,259928,9559,7275,4757,4927,11982,17799,17826,19088,19729,18012,16447,19509,17384,19121,17223,16309,12545,6364,2926,1146,258431,9328,7480,5052,4677,11206,17785,17838,17845,19481,18302,16469,18749,17611,18618,17468,16110,13098,7024,3110,1180
광진구,355958,9263,11156,11664,15072,30273,37610,30579,27794,24853,28071,28363,27701,25246,17038,12430,9431,5796,2492,884,242,349926,7954,10412,11582,13000,29626,38668,30218,26294,24579,26070,28324,26546,26018,18385,12746,9278,6191,2836,948,251,346762,7137,9795,11226,12365,28260,38936,30996,24985,24889,24654,28277,26316,25889,19268,12916,9617,6732,3170,1061,273,343035,6615,8981,10793,12248,25589,38738,32161,24090,24977,23339,27976,25546,26285,20253,13359,9936,7208,3472,1153,316,339526,6111,8386,10492,11943,23258,38366,32942,23752,24592,22569,27034,26081,25683,21414,13695,10330,7401,3839,1289,349,336236,5895,7604,10343,11642,21076,37725,33575,23891,23600,22580,26046,25951,24902,22225,14963,10712,7555,4109,1440,402,333087,5908,6848,9950,11705,18967,36669,34347,23830,22795,22843,24647,26173,24094,23091,16242,11084,7456,4370,1638,430,330082,6046,6263,9534,11505,18281,34533,34267,24646,21587,23373,23483,26233,23883,23127,17116,11324,7824,4754,1822,481,327221,6337,5845,8879,11234,18174,32045,33930,25549,20848,23563,22383,26060,23168,23546,18099,11782,8158,5109,1980,532,324513,6751,5416,8392,11039,17868,29969,33422,26082,20532,23284,21771,25280,23773,23000,19221,12144,8533,5261,2179,596,321974,7196,5213,7662,10978,17641,27886,32767,26559,20641,22373,21854,24457,23711,22373,20018,13361,8912,5379,2319,674,319628,7614,5181,6944,10652,17867,25811,31918,27094,20590,21577,22195,23227,24036,21707,20902,14533,9244,5303,2472,761,317482,8004,5253,6359,10260,17813,25198,30141,26875,21334,20404,22744,22229,24204,21596,21027,15356,9493,5630,2718,844,315499,8351,5478,5922,9614,17599,25143,28192,26563,22047,19707,22931,21284,24154,21027,21498,16301,9930,5911,2929,918,313684,8659,5813,5478,9132,17434,24915,26665,26098,22491,19389,22658,20774,23522,21731,21038,17366,10280,6210,3015,1016,312026,8921,6179,5264,8397,17453,24780,24996,25595,22914,19480,21764,20909,22841,21766,20565,18134,11390,6515,3073,1090,310410,9087,6522,5208,7654,17127,25145,23343,24960,23357,19440,20956,21292,21749,22180,20015,19015,12405,6749,3028,1178,308763,9126,6841,5264,7017,16606,25217,23005,23568,23124,20158,19814,21839,20886,22422,19969,19194,13149,6993,3264,1307,307029,9058,7123,5473,6536,15801,25065,23035,22150,22860,20789,19150,22008,20065,22462,19521,19683,14013,7377,3447,1413,305203,8909,7369,5790,6061,15131,24890,22872,21051,22446,21222,18821,21747,19628,21950,20292,19294,14959,7675,3635,1461,303255,8697,7576,6136,5819,14125,24872,22772,19733,22027,21628,18903,20874,19796,21383,20380,18947,15677,8584,3834,1492
동대문구,352888,10088,11086,10575,14914,34269,33059,25646,26610,23920,26452,26241,26329,25677,19016,14913,12250,7353,3213,999,278,347913,9106,10672,10514,12090,33885,34730,25714,25135,24015,24646,26416,24869,26155,20194,15131,11906,7854,3553,1059,269,346681,8368,10370,10377,11508,32884,35884,26265,24031,24607,23412,26388,24479,25845,20985,15195,12101,8599,3917,1167,299,342569,7630,9716,10088,11237,29568,36515,27227,23046,24732,22359,26487,23895,25672,21814,15391,12145,9155,4262,1294,336,338547,7027,9179,9852,10905,26649,36363,27900,22673,24463,21807,25654,24568,24796,22740,15780,12484,9279,4601,1454,373,334658,6601,8443,9788,10737,23529,35940,28715,22737,23385,21783,24931,24607,24150,23190,16868,12868,9453,4884,1634,415,330957,6458,7627,9592,10814,20556,35060,29456,22816,22326,22274,23636,25053,23235,24040,18149,13155,9229,5210,1826,445,327553,6571,6969,9219,10808,19326,32552,29684,23333,21211,22751,22688,25334,23085,23974,19042,13321,9475,5711,2005,494,324532,6875,6390,8627,10643,18893,29778,29700,24099,20306,22873,21803,25579,22687,24101,20018,13653,9653,6111,2191,552,321841,7294,5938,8144,10473,18474,27538,29228,24563,19972,22627,21332,24891,23450,23502,21069,14129,10026,6199,2371,621,319541,7757,5616,7468,10482,18321,25121,28811,25134,20022,21631,21362,24281,23586,23031,21676,15262,10422,6334,2527,697,317558,8185,5527,6751,10318,18523,22991,28078,25602,20095,20685,21884,23071,24093,22244,22644,16519,10688,6185,2699,776,315844,8576,5630,6189,9933,18613,22384,26204,25611,20618,19649,22350,22193,24416,22162,22710,17403,10909,6455,2985,854,314327,8920,5886,5692,9361,18435,22260,24436,25431,21326,18830,22488,21353,24671,21825,22967,18381,11268,6661,3200,936,312956,9215,6238,5301,8905,18289,22055,23018,24934,21729,18541,22269,20891,24043,22623,22499,19433,11734,6975,3241,1023,311684,9466,6622,5023,8242,18343,21967,21323,24575,22215,18583,21309,20943,23503,22810,22134,20105,12798,7302,3319,1102,310362,9625,6972,4960,7498,18085,22251,19836,23930,22570,18661,20399,21476,22362,23359,21440,21126,13900,7493,3230,1189,308912,9653,7292,5051,6881,17497,22392,19525,22455,22500,19173,19383,21933,21551,23728,21418,21276,14697,7734,3450,1323,307309,9572,7571,5272,6348,16695,22233,19492,21134,22272,19833,18593,22090,20752,24006,21146,21610,15596,8063,3606,1425,305542,9396,7815,5574,5925,15962,22067,19340,20010,21810,20206,18313,21878,20312,23443,21968,21252,16557,8455,3803,1456,303584,9150,8018,5904,5614,14919,22046,19269,18623,21498,20656,18355,20942,20390,22963,22205,20966,17231,9327,4006,1502
중랑구,384528,11033,12369,11977,14573,23732,31697,28455,29265,26321,29877,32882,34791,32359,23042,17290,12890,7497,3146,1060,272,381449,10003,11815,11752,13395,22503,32163,28886,27711,26761,27899,32924,33242,33889,24792,17815,12875,8110,3474,1154,286,379259,9253,11296,11575,12784,21206,31686,30267,26835,27363,26384,32447,32354,33975,25883,18121,13382,9004,3902,1230,312,377982,8643,10715,11284,12449,20034,30892,31741,26271,27665,25183,31906,31373,34310,27362,18616,13689,9867,4284,1340,358,376454,7988,10218,11019,12141,18998,29978,32599,26241,27338,24475,30737,31983,33549,28778,19306,14345,10169,4707,1487,398,374744,7668,9462,10795,11956,17826,29200,33058,26422,26197,24866,29490,31781,32556,29828,20949,15084,10378,5113,1670,445,372895,7560,8583,10536,11872,16644,28348,33198,26648,25038,25456,28042,32041,31163,31322,22691,15597,10308,5497,1866,485,370888,7613,7799,10091,11792,16037,27041,32580,27255,23935,26095,26915,32077,30674,31700,23803,16001,10748,6137,2071,524,369009,7882,7178,9547,11550,15801,25578,31725,28101,23080,26366,25849,31894,29937,32103,25264,16535,11080,6708,2252,579,367245,8291,6584,9078,11333,15534,24208,30898,28508,22803,26068,25190,31012,30723,31468,26661,17230,11685,6864,2465,642,365568,8744,6305,8371,11179,15349,22692,30199,28798,22812,24997,25529,29965,30706,30648,27741,18806,12339,6994,2670,724,363948,9153,6207,7583,10957,15347,21158,29423,28987,22946,23906,26074,28607,31125,29462,29224,20434,12765,6929,2856,805,362398,9526,6274,6910,10514,15349,20424,28076,28603,23526,22828,26701,27474,31302,29148,29636,21513,13176,7322,3209,887,360923,9860,6512,6388,9977,15117,20265,26458,28025,24312,21965,26970,26422,31263,28562,30118,22920,13692,7627,3502,968,359479,10146,6861,5887,9495,14914,20041,25044,27420,24684,21672,26685,25757,30508,29454,29605,24264,14332,8091,3553,1066,358073,10390,7240,5659,8778,14819,19886,23509,26871,25010,21673,25619,26069,29579,29564,28936,25360,15761,8566,3623,1161,356627,10543,7583,5571,7985,14592,20025,21960,26221,25251,21806,24513,26614,28298,30096,27933,26812,17171,8832,3572,1249,355086,10564,7897,5630,7310,14082,20146,21348,24943,24951,22367,23391,27260,27209,30389,27752,27246,18138,9212,3846,1405,353451,10470,8175,5843,6779,13460,19930,21333,23463,24502,23126,22469,27539,26201,30466,27304,27769,19402,9643,4049,1528,351704,10286,8415,6152,6273,12864,19750,21158,22260,24010,23505,22146,27249,25565,29819,28267,27351,20604,10155,4313,1562,349851,10032,8618,6491,6035,12014,19693,21039,20901,23560,23870,22146,26163,25869,28991,28470,26833,21653,11283,4578,1612
